,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5275,7760400480,20150513T000000,288000.0,3,2.5,1370,9253,1.0,0,0,3,7,1090,280,1994,0,98042,47.3717,-122.073,1470,9253
18542,1560800110,20140617T000000,580000.0,5,2.0,2700,10875,1.0,0,0,4,7,1540,1160,1962,0,98007,47.6163,-122.13799999999999,2040,7464
15146,7961500010,20140806T000000,245000.0,3,2.25,2210,10794,1.0,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.22399999999999,2230,10753
20666,2428100070,20140918T000000,914154.0,3,3.5,2940,6431,2.0,0,0,3,10,2940,0,2014,0,98075,47.5818,-122.04700000000001,2760,6695
6005,8947800080,20141105T000000,300000.0,3,1.0,970,12300,1.0,0,0,3,7,970,0,1982,0,98028,47.7335,-122.227,2040,9994
5167,6308000020,20150403T000000,590000.0,3,2.5,2290,4203,2.0,0,0,3,9,2290,0,2001,0,98006,47.5441,-122.17200000000001,2290,5089
4544,5364200649,20141008T000000,603000.0,3,1.0,1790,5250,1.0,0,0,3,7,1400,390,1943,0,98105,47.6627,-122.27600000000001,1790,5250
17063,2815600235,20150402T000000,450600.0,2,1.0,840,7020,1.5,0,0,4,7,840,0,1943,0,98136,47.5513,-122.39399999999999,1310,7072
18628,5318100965,20150217T000000,1600000.0,4,3.5,3890,3600,2.0,0,0,3,9,2860,1030,2005,0,98112,47.6342,-122.28200000000001,2460,6050
3880,7774200236,20141211T000000,357000.0,3,1.5,1340,11744,1.0,0,0,2,7,1340,0,1950,0,98146,47.4947,-122.36,2020,13673
12053,6071300160,20140822T000000,585000.0,5,2.0,2560,14467,1.0,0,0,3,8,1280,1280,1960,0,98006,47.5547,-122.178,2200,10267
3783,3329510850,20150306T000000,286950.0,4,2.5,2080,9846,1.0,0,0,3,7,1240,840,1984,0,98001,47.3338,-122.26799999999999,1890,7977
8890,2113701095,20140717T000000,150000.0,2,1.0,830,4045,1.0,0,0,3,6,830,0,1943,0,98106,47.5293,-122.351,1100,4116
10115,5104512180,20140626T000000,555000.0,5,3.0,3640,6930,2.0,0,0,3,8,3640,0,2004,0,98038,47.3521,-122.012,3740,7182
17258,1868900285,20140523T000000,552000.0,3,1.0,1430,5000,1.0,0,0,4,6,1080,350,1919,0,98115,47.6724,-122.296,1630,4600
6418,5569700020,20140730T000000,795000.0,4,2.5,3230,19193,1.0,0,3,4,8,2000,1230,1973,0,98075,47.5755,-122.07,3230,13420
4804,2022059308,20150505T000000,353000.0,3,2.0,1678,13862,1.0,0,0,3,7,1678,0,1994,0,98030,47.3744,-122.19,1550,11753
20440,6056111430,20150113T000000,335000.0,2,1.75,1270,1685,2.0,0,0,3,8,1270,0,2012,0,98108,47.5646,-122.295,1270,1843
17518,7221400285,20150209T000000,265000.0,2,1.0,820,8423,1.0,0,2,3,6,820,0,1957,0,98055,47.4741,-122.2,1960,9140
17461,8902000050,20141027T000000,622200.0,3,1.75,1720,7200,1.0,0,0,3,7,1420,300,1959,0,98125,47.7062,-122.304,1380,8000
4888,7140200380,20141030T000000,275000.0,3,2.0,1910,8050,1.0,0,0,4,7,1000,910,1980,0,98030,47.37,-122.17,1780,7344
444,8857600960,20140819T000000,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,1150,8050
8789,3256400051,20140708T000000,210000.0,3,2.0,960,9380,1.0,0,0,3,6,960,0,1949,0,98146,47.4852,-122.34299999999999,1460,9240
3814,3905081500,20140604T000000,532000.0,3,2.5,1820,4910,2.0,0,0,3,8,1820,0,1993,0,98029,47.5703,-121.99600000000001,2090,6668
1381,5469300270,20140506T000000,234000.0,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469
13034,3126049261,20150316T000000,259250.0,3,1.0,940,5904,1.0,0,0,3,6,940,0,1947,0,98103,47.699,-122.35,870,5728
12779,3904902510,20140512T000000,690000.0,4,2.5,2670,13463,2.0,0,0,4,9,2670,0,1989,0,98029,47.5627,-122.01799999999999,2560,10982
2360,1697000370,20150325T000000,234000.0,3,1.0,1040,8122,1.0,0,0,5,7,1040,0,1971,0,98198,47.3731,-122.31200000000001,1470,8676
12334,2742100016,20150416T000000,260000.0,3,1.0,940,5650,1.0,0,0,3,6,940,0,1949,0,98118,47.5551,-122.292,1180,5276
8125,2787460720,20150227T000000,200000.0,3,2.0,1010,7896,1.0,0,0,3,7,1010,0,1984,0,98031,47.4046,-122.181,1540,7896
13575,2762600035,20140909T000000,279000.0,3,1.0,1530,15975,1.0,0,0,3,7,970,560,1952,0,98168,47.4766,-122.32600000000001,1540,15975
12367,2591820070,20150428T000000,380000.0,3,2.5,2390,8102,2.0,0,0,4,8,2390,0,1986,0,98058,47.4378,-122.16,2310,8606
21017,1972205633,20140723T000000,550000.0,3,2.0,1420,1369,2.5,0,0,3,9,1340,80,2007,0,98109,47.6472,-122.35700000000001,1540,2168
12137,8920100041,20150428T000000,815000.0,4,1.75,2970,14880,1.0,0,4,5,9,1560,1410,1962,0,98075,47.5907,-122.086,3310,13388
6687,8856960280,20150121T000000,350000.0,3,2.25,1860,8378,2.0,0,0,3,7,1860,0,1995,0,98038,47.3875,-122.03200000000001,1870,8378
5431,9465900500,20140617T000000,605500.0,3,2.5,2830,6536,2.0,0,0,3,9,2830,0,1989,0,98072,47.7462,-122.17200000000001,2710,6954
20390,9542840450,20140811T000000,274000.0,3,1.5,1450,4694,2.0,0,0,3,7,1450,0,2011,0,98038,47.3654,-122.021,1870,4198
1220,8029520240,20141010T000000,475000.0,4,3.5,3660,14401,2.0,0,0,3,10,2660,1000,1994,0,98023,47.3076,-122.396,2780,10653
18064,5470100090,20140905T000000,210000.0,3,1.5,1250,9484,1.0,0,0,4,7,1250,0,1969,0,98042,47.3675,-122.147,1320,9600
7061,2546500020,20140618T000000,295000.0,3,2.0,1380,8682,1.0,0,0,4,7,1380,0,1966,0,98148,47.4238,-122.322,1410,10594
3836,4302200336,20140707T000000,300000.0,3,1.0,930,5160,1.5,0,0,5,6,930,0,1919,0,98106,47.5256,-122.35700000000001,1060,5160
19030,2767704682,20150408T000000,482000.0,2,1.5,1300,1229,2.0,0,0,3,8,1160,140,2000,0,98107,47.6727,-122.375,1430,1255
13314,627300145,20140814T000000,1148000.0,10,5.25,4590,10920,1.0,0,2,3,9,2500,2090,2008,0,98004,47.5861,-122.113,2730,10400
3015,4035900015,20140619T000000,659500.0,4,3.0,2620,18362,1.0,0,0,4,8,1870,750,1956,0,98006,47.5646,-122.184,2630,16792
19122,2781250610,20141202T000000,250000.0,3,2.0,1470,2781,2.0,0,0,3,6,1470,0,2003,0,98038,47.349,-122.024,1360,3008
9396,126039599,20150326T000000,475000.0,4,2.25,1800,7200,1.0,0,0,3,7,1230,570,1979,0,98177,47.7717,-122.376,2260,7498
14141,1555200180,20140827T000000,225000.0,4,1.0,1410,7000,1.5,0,0,3,7,1410,0,1963,0,98032,47.3767,-122.287,1540,7000
20956,4188300180,20141112T000000,650000.0,3,2.5,2870,7288,2.0,0,0,3,9,2870,0,2012,0,98011,47.7745,-122.225,2870,5998
6755,9264940130,20141028T000000,350000.0,4,2.25,2390,13002,2.0,0,0,3,8,2390,0,1987,0,98023,47.3111,-122.35,2450,11200
885,3323500030,20140604T000000,1270000.0,5,2.5,3200,17204,1.0,0,0,3,7,2160,1040,1952,0,98004,47.6209,-122.22200000000001,4090,15732
16675,7626200235,20140523T000000,464600.0,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500
8388,6751300385,20150424T000000,575000.0,3,2.0,1730,9030,1.0,0,0,4,7,1730,0,1956,0,98007,47.5875,-122.134,1470,9030
19423,5089700750,20140509T000000,320000.0,4,2.25,2310,7490,2.0,0,0,3,8,2310,0,1980,0,98055,47.4379,-122.19200000000001,2310,8480
6385,4122700020,20140710T000000,850000.0,5,2.0,2310,13430,1.5,0,0,4,8,2310,0,1966,0,98004,47.6395,-122.20299999999999,2810,13906
8968,686400210,20140922T000000,525000.0,4,2.25,1890,8549,1.0,0,0,3,8,1890,0,1967,0,98008,47.6328,-122.117,1940,7210
15076,522059352,20150326T000000,358800.0,4,2.5,2155,8140,2.0,0,0,3,8,2155,0,1996,0,98031,47.4204,-122.20100000000001,2155,7245
20671,3395071580,20150311T000000,310000.0,3,2.5,1300,3612,2.0,0,0,3,7,1300,0,2005,0,98118,47.5328,-122.28200000000001,1390,2943
6351,8648100130,20150429T000000,306500.0,3,2.5,1970,6291,2.0,0,0,4,7,1970,0,1998,0,98042,47.3627,-122.073,1980,8852
21087,301402280,20150331T000000,223990.0,2,2.25,1061,2884,2.0,0,0,3,7,1061,0,2013,0,98002,47.346000000000004,-122.21799999999999,1481,2887
13957,8635760040,20141008T000000,420000.0,3,2.5,1770,3993,2.0,0,0,3,8,1770,0,1999,0,98074,47.6027,-122.02,1820,4046
1432,2861100030,20141007T000000,265000.0,2,1.0,760,4000,1.0,0,0,4,6,760,0,1950,0,98108,47.5466,-122.304,1640,4500
19383,3052700245,20150325T000000,750000.0,4,2.0,2640,5000,2.0,0,0,3,7,2040,600,1949,0,98117,47.678000000000004,-122.375,1330,5000
11636,2215901230,20150507T000000,254000.0,3,2.0,1470,7694,1.0,0,0,4,7,1470,0,1992,0,98038,47.3539,-122.054,1580,7480
10705,9430000070,20150430T000000,300000.0,3,2.5,1640,5707,2.0,0,0,3,7,1640,0,1995,0,98031,47.4016,-122.209,1850,5827
14433,4178501020,20150105T000000,276750.0,3,2.0,1620,12482,1.0,0,0,4,7,1290,330,1989,0,98042,47.3584,-122.086,1560,8499
16806,4031000250,20140626T000000,150000.0,3,1.0,1310,9612,1.0,0,0,3,7,960,350,1962,0,98001,47.2958,-122.285,1310,9812
10641,5652600069,20140917T000000,440000.0,3,1.5,1690,6010,1.0,0,0,3,7,1230,460,1946,0,98115,47.6955,-122.291,1690,5418
13796,8651441520,20150302T000000,220000.0,3,1.0,820,5200,1.0,0,0,4,6,820,0,1977,0,98042,47.363,-122.094,1120,5200
11461,3277800729,20141016T000000,275000.0,3,1.5,1170,1174,2.0,0,0,3,7,840,330,2007,0,98126,47.5459,-122.376,1170,2537
18468,7999600180,20140529T000000,83000.0,2,1.0,900,8580,1.0,0,0,3,5,900,0,1918,0,98168,47.4727,-122.27,2060,6533
12047,3821400200,20141006T000000,215000.0,3,2.0,1290,9312,1.0,0,0,3,7,1290,0,1947,0,98168,47.4811,-122.325,1650,7300
18493,1193000220,20150407T000000,689800.0,2,1.75,1370,3125,1.0,0,0,3,7,1090,280,1950,0,98199,47.6492,-122.391,1730,5966
5900,2749600095,20140819T000000,595000.0,2,1.5,870,4800,1.0,0,0,3,7,870,0,1924,0,98119,47.6509,-122.37,2090,4800
19279,1432700880,20150409T000000,280000.0,2,1.0,1150,12861,1.0,0,0,3,6,1150,0,1959,0,98058,47.4493,-122.171,1170,7574
12782,2473370870,20150416T000000,449950.0,4,2.25,3490,8400,1.5,0,0,4,8,3490,0,1976,0,98058,47.4513,-122.12799999999999,2320,8723
21174,9578060420,20150114T000000,525000.0,4,3.0,2650,4924,2.0,0,0,3,8,2650,0,2011,0,98028,47.7734,-122.238,2380,4733
8918,9407001790,20140826T000000,290000.0,3,1.0,1010,10800,1.0,0,0,4,7,1010,0,1972,0,98045,47.4483,-121.773,1370,9500
7692,5104510540,20141126T000000,295000.0,3,2.5,1690,4102,2.0,0,0,3,7,1690,0,2003,0,98038,47.3552,-122.015,1830,4733
12333,5430300171,20150129T000000,615500.0,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620
20567,6926700654,20140921T000000,700000.0,2,2.0,1490,713,3.0,0,0,3,9,1490,0,2014,0,98109,47.6356,-122.346,1490,1110
1076,9368700223,20150202T000000,310000.0,4,3.0,2010,7426,1.0,0,0,5,7,1090,920,1951,0,98178,47.5042,-122.265,1470,7426
1823,4322500055,20150417T000000,607000.0,5,1.75,1910,5428,1.0,0,0,3,8,1390,520,1954,0,98136,47.5333,-122.39200000000001,1820,5900
15338,1524800005,20140812T000000,325000.0,2,1.0,1400,10800,1.0,0,0,4,7,1400,0,1974,0,98011,47.7726,-122.21,1560,11280
5130,3327020290,20150220T000000,300000.0,4,1.75,2200,7600,2.0,0,0,3,8,2200,0,1978,0,98092,47.3131,-122.191,1910,7600
3926,1668500100,20141210T000000,775000.0,3,2.5,3820,35016,2.0,0,0,4,9,3820,0,1987,0,98053,47.6496,-122.041,3010,35190
6764,8651401680,20150408T000000,198000.0,3,1.0,860,5185,1.0,0,0,4,6,860,0,1968,0,98042,47.3634,-122.086,1120,5494
12915,2475200330,20150403T000000,350000.0,3,2.25,2010,4400,1.5,0,0,3,7,2010,0,1986,0,98055,47.4735,-122.189,1720,4187
11890,1523089012,20141120T000000,365000.0,4,1.0,1520,80150,1.0,0,0,2,5,1520,0,1948,0,98045,47.4742,-121.76899999999999,1740,84506
19555,3379200100,20140523T000000,334000.0,4,2.5,2210,6080,1.0,0,2,4,8,1410,800,1965,0,98178,47.4915,-122.228,2210,6175
13934,4379400580,20140813T000000,698000.0,3,2.5,2580,4636,2.0,0,0,3,9,2580,0,2006,0,98074,47.6201,-122.025,2480,4500
10670,3034200516,20150217T000000,547000.0,2,1.0,1370,10038,1.5,0,0,4,7,1370,0,1922,0,98133,47.718999999999994,-122.339,1610,8822
2100,9818700320,20141007T000000,491000.0,3,2.0,2005,7000,1.0,0,0,3,7,1605,400,1980,0,98122,47.6039,-122.29799999999999,1750,4500
17290,1974300020,20140827T000000,380000.0,4,2.5,2270,11500,1.0,0,0,3,8,1540,730,1967,0,98034,47.7089,-122.241,2020,10918
13700,4139900180,20150420T000000,2340000.0,4,2.5,4500,35200,1.0,0,0,3,13,4500,0,1988,0,98006,47.5477,-122.126,4760,35200
21430,2838000180,20150220T000000,700000.0,3,2.5,2230,4006,2.0,0,0,3,8,2230,0,2014,0,98133,47.73,-122.335,2230,4180
14658,5104220120,20150107T000000,320000.0,4,1.75,1710,10480,1.5,0,0,4,6,1710,0,1969,0,98059,47.4743,-122.14299999999999,1750,10480
1966,1972202080,20140710T000000,725000.0,2,1.75,1950,2719,1.0,0,0,5,7,1010,940,1919,0,98103,47.6513,-122.346,1360,1256
16898,2579500006,20140909T000000,760000.0,3,2.5,2190,10000,1.0,0,0,4,7,1540,650,1957,0,98040,47.5419,-122.214,2880,11782
1187,6398000171,20140710T000000,545000.0,2,2.0,2930,14057,1.0,0,2,4,8,1680,1250,1980,0,98070,47.4025,-122.463,2234,61011
11448,2624039114,20150413T000000,360000.0,2,1.0,1120,12625,1.0,0,3,3,7,1120,0,1940,0,98136,47.5397,-122.385,1880,6828
17926,6150700180,20140922T000000,282150.0,2,1.0,700,5940,1.0,0,0,3,7,700,0,1948,0,98133,47.7289,-122.337,1070,5995
11774,9262800002,20140708T000000,232000.0,3,1.5,1460,15000,1.0,0,0,3,7,1460,0,1966,0,98001,47.3182,-122.271,1510,15000
20918,5695000142,20141024T000000,420000.0,2,1.5,1100,1107,3.0,0,0,3,8,1100,0,2008,0,98103,47.6584,-122.35,1110,2750
18382,7923250090,20150310T000000,1500000.0,3,3.0,3110,9015,1.0,0,4,4,10,1590,1520,1980,0,98033,47.6624,-122.20200000000001,3150,11447
10377,1928300350,20141222T000000,570000.0,3,1.75,1370,3300,2.0,0,0,5,7,1370,0,1927,0,98105,47.6714,-122.32,1560,3927
1164,1247600105,20141020T000000,5110800.0,5,5.25,8010,45517,2.0,1,4,3,12,5990,2020,1999,0,98033,47.6767,-122.211,3430,26788
3123,1023059511,20141020T000000,527000.0,4,2.5,2900,6736,2.0,0,0,3,8,2900,0,2013,0,98059,47.4954,-122.152,2900,6736
8457,1062100085,20141113T000000,350000.0,2,1.0,940,5000,1.0,0,0,3,7,940,0,1950,0,98155,47.7518,-122.279,1800,7400
2587,7452500340,20141204T000000,265000.0,3,1.0,1080,4930,1.0,0,0,3,6,1080,0,1950,0,98126,47.5209,-122.374,1100,5950
16692,6821102358,20150224T000000,540000.0,3,2.25,1670,3135,2.0,0,0,3,8,1220,450,2002,0,98199,47.6478,-122.396,1630,1596
1914,7203101260,20150211T000000,411753.0,3,2.5,1710,3795,2.0,0,0,3,7,1710,0,2009,0,98053,47.6968,-122.024,1600,3821
11620,1069000070,20150415T000000,2795000.0,5,3.25,4590,12793,2.0,0,2,5,11,3590,1000,1928,0,98199,47.6453,-122.41,2920,8609
19939,8562780090,20150227T000000,325000.0,2,2.25,1230,1058,2.0,0,0,3,7,1160,70,2008,0,98027,47.5325,-122.073,1240,817
8206,2895110062,20141202T000000,249000.0,3,1.0,1752,14626,2.0,0,2,3,8,1752,0,2005,0,98032,47.3755,-122.27799999999999,1800,9000
11207,191100672,20140527T000000,1381000.0,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,1997,0,98040,47.5623,-122.221,2400,9525
3723,7739100015,20140502T000000,463000.0,3,1.75,1710,7320,1.0,0,0,3,7,1710,0,1948,0,98155,47.7512,-122.281,2260,8839
9073,7203600040,20140725T000000,625000.0,3,1.5,1990,5978,1.5,1,4,4,7,1990,0,1926,0,98198,47.3449,-122.329,2100,6221
20779,6300000226,20140626T000000,240000.0,4,1.0,1200,2171,1.5,0,0,3,7,1200,0,1933,0,98133,47.7076,-122.34200000000001,1130,1598
15322,3585900305,20141030T000000,999000.0,3,2.5,2710,23292,1.0,0,4,3,9,2080,630,1956,0,98177,47.7608,-122.374,2430,20000
12777,1225069038,20140505T000000,2280000.0,7,8.0,13540,307752,3.0,0,4,3,12,9410,4130,1999,0,98053,47.6675,-121.986,4850,217800
18948,3982700088,20150402T000000,910000.0,3,2.5,2720,7250,2.0,0,0,3,9,2720,0,1990,0,98033,47.6894,-122.195,2870,7250
9378,425059103,20141202T000000,625000.0,3,2.5,1860,10027,2.0,0,0,3,8,1860,0,1993,0,98033,47.6775,-122.165,1530,9204
1830,3013300510,20150506T000000,389950.0,2,1.0,820,4234,1.0,0,1,3,6,820,0,1951,0,98136,47.5294,-122.38600000000001,1550,4236
6601,5127100190,20140520T000000,290000.0,3,1.75,1280,10716,1.0,0,0,4,7,1280,0,1969,0,98059,47.4755,-122.145,1440,9870
19188,7942601475,20140520T000000,345600.0,5,3.5,2800,5120,2.5,0,0,3,9,2800,0,1903,2005,98122,47.6059,-122.31,1780,5120
715,3832200070,20141222T000000,250000.0,4,1.75,1710,7140,1.0,0,0,5,7,1010,700,1968,0,98032,47.3745,-122.275,1770,8960
5685,8035350010,20140715T000000,510000.0,4,2.75,3180,13348,2.0,0,0,3,8,3020,160,2004,0,98019,47.7439,-121.977,3020,10029
16770,1115750190,20140717T000000,770000.0,3,2.5,3680,35617,1.0,0,0,3,10,2390,1290,1985,0,98052,47.7213,-122.12,3570,35633
21439,1703400910,20140811T000000,639000.0,3,2.5,2010,3300,2.0,0,0,3,9,1610,400,2014,0,98118,47.5573,-122.287,1660,4950
11874,3931900510,20140829T000000,1400000.0,4,2.5,4070,7800,3.0,0,0,4,8,3390,680,2002,0,98115,47.6838,-122.32700000000001,2020,6760
18666,4073200757,20141231T000000,690000.0,3,2.0,1890,6620,1.0,0,3,4,8,1890,0,1954,0,98125,47.7016,-122.274,2590,7188
19128,7199340650,20140508T000000,424500.0,3,1.75,1460,7700,1.0,0,0,3,7,1460,0,1979,0,98052,47.6981,-122.12700000000001,1720,7280
17932,2887700970,20150209T000000,637000.0,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,1929,0,98115,47.6868,-122.30799999999999,1600,3800
15089,3717000250,20150422T000000,321000.0,3,2.5,2014,4500,2.0,0,0,3,7,2014,0,2005,0,98001,47.3371,-122.256,2014,4500
1607,4137010240,20140716T000000,336000.0,3,2.25,2820,11625,2.0,0,0,3,8,2820,0,1986,0,98092,47.2621,-122.21799999999999,2290,8488
5705,2624079022,20141020T000000,530000.0,3,2.25,1880,100623,1.5,0,0,3,8,1880,0,1987,2007,98024,47.5342,-121.883,2520,21689
15843,7199310170,20140616T000000,518000.0,4,2.5,1740,7500,1.0,0,0,4,7,1220,520,1976,0,98052,47.6927,-122.124,1790,7350
6292,1941400080,20141020T000000,277000.0,3,2.25,1610,11920,1.0,0,0,4,7,1110,500,1968,0,98032,47.3683,-122.279,1690,11839
18317,2652501513,20140813T000000,539950.0,3,2.0,1560,3200,1.5,0,0,3,7,1560,0,1910,2007,98109,47.6398,-122.35600000000001,1240,3600
6808,3025059136,20140813T000000,800000.0,2,1.0,1050,8750,1.0,0,0,4,7,1050,0,1951,0,98004,47.6294,-122.215,3360,20115
12929,4321200970,20140610T000000,555000.0,3,2.0,2180,4976,1.5,0,2,4,8,1680,500,1930,0,98126,47.573,-122.38,1850,5000
995,7437100570,20140821T000000,291000.0,4,2.5,1860,6325,2.0,0,0,4,7,1860,0,1991,0,98038,47.3492,-122.03,1860,6449
20166,3630200780,20140522T000000,1051000.0,4,3.75,3860,5474,2.5,0,0,3,10,3860,0,2007,0,98029,47.5396,-121.995,3040,5474
3958,1925059194,20141209T000000,1145000.0,4,2.25,2840,20242,1.0,0,0,3,8,2240,600,1972,0,98004,47.638999999999996,-122.21600000000001,2840,20372
10823,1321720140,20140528T000000,370000.0,4,2.5,3090,18645,2.0,0,0,3,9,3090,0,1995,0,98023,47.2902,-122.34200000000001,3610,20114
3497,461004195,20141104T000000,457500.0,2,1.0,840,5000,1.0,0,0,4,7,840,0,1908,0,98117,47.6803,-122.37100000000001,1240,5000
2865,7920100025,20150427T000000,450000.0,2,1.0,740,5100,1.0,0,0,4,7,740,0,1947,0,98115,47.6787,-122.301,920,5100
11318,1326069094,20150225T000000,524950.0,3,1.5,2700,24539,2.0,0,0,3,7,2120,580,1977,2014,98019,47.7348,-121.984,1830,11000
14874,1311800220,20150218T000000,234950.0,4,2.0,1450,7560,1.0,0,0,3,7,1450,0,1967,0,98001,47.3375,-122.27600000000001,1430,7560
19794,1972201963,20140616T000000,523950.0,3,2.25,1420,1282,3.0,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280
6484,9477001410,20150225T000000,425500.0,4,1.75,1520,10630,1.0,0,0,4,7,1520,0,1967,0,98034,47.7347,-122.193,1550,8039
13762,1223089077,20150401T000000,718000.0,3,1.75,4060,136290,1.0,0,0,3,8,2810,1250,1995,0,98045,47.4843,-121.719,1300,51836
11485,207500012,20140505T000000,855000.0,4,2.75,2600,5390,1.0,0,0,4,8,1300,1300,1960,0,98199,47.6382,-122.397,2550,5600
17728,2207100165,20150430T000000,475000.0,4,1.5,1580,10260,1.0,0,0,4,7,1030,550,1955,0,98007,47.5984,-122.147,1520,7000
20715,1982201596,20150112T000000,540000.0,3,1.75,1630,1404,2.0,0,0,3,8,1020,610,2014,0,98107,47.6646,-122.367,1420,1670
5791,2025059134,20150113T000000,810000.0,3,2.0,1760,16928,1.0,0,0,3,7,1760,0,1953,0,98004,47.6363,-122.20200000000001,3430,10059
18730,3271300155,20141001T000000,759000.0,3,1.5,1980,5800,1.0,0,0,4,8,1520,460,1949,0,98199,47.6499,-122.413,2280,5800
5711,3222069153,20141024T000000,286900.0,3,2.25,1720,17235,1.0,0,0,4,7,1440,280,1974,0,98042,47.3438,-122.073,1990,35048
11740,1525059074,20140723T000000,850000.0,4,1.0,2500,35802,1.5,0,0,3,7,2500,0,1955,0,98005,47.6488,-122.15299999999999,2880,40510
13081,8651510610,20140626T000000,475580.0,3,1.75,1520,11085,1.0,0,0,3,8,1520,0,1983,0,98074,47.646,-122.068,2310,9647
15231,7625701900,20150222T000000,467500.0,2,1.75,1490,4800,1.0,0,0,4,7,750,740,1918,0,98136,47.5496,-122.391,1400,6000
10182,4019300030,20141013T000000,357000.0,3,1.75,1250,17493,1.0,0,0,3,7,1250,0,1972,0,98155,47.7613,-122.274,2180,19553
21196,1238900130,20150105T000000,1100000.0,4,3.75,2890,4164,2.0,0,0,3,9,2240,650,2013,0,98033,47.676,-122.197,2354,3207
3812,8691400600,20141208T000000,750000.0,4,2.5,3290,7538,2.0,0,0,3,9,3290,0,2004,0,98075,47.598,-121.97200000000001,3450,7538
9569,722059002,20140909T000000,380000.0,2,2.5,2110,114127,1.0,0,0,4,8,1590,520,1975,0,98031,47.4137,-122.212,1960,11250
6079,9822700190,20140808T000000,1280000.0,9,4.5,3650,5000,2.0,0,0,3,8,2530,1120,1915,2010,98105,47.6604,-122.289,2510,5000
21119,1042700050,20140723T000000,769995.0,5,2.75,3010,5398,2.0,0,0,3,9,3010,0,2014,0,98074,47.6067,-122.053,3360,5407
17488,6608500290,20141024T000000,405000.0,3,2.5,1430,10200,1.0,0,0,3,7,1430,0,1960,0,98033,47.7012,-122.166,1470,10350
9026,7852190580,20150210T000000,565000.0,3,2.5,2700,6037,2.0,0,0,3,8,2700,0,2004,0,98065,47.5376,-121.87899999999999,2740,6054
9753,8645500270,20141028T000000,246000.0,4,1.75,1720,7455,1.0,0,0,4,7,1020,700,1963,0,98058,47.4669,-122.182,1720,7700
3879,4364700600,20150330T000000,390000.0,3,1.0,1010,7920,1.0,0,0,3,6,1010,0,1925,0,98126,47.5249,-122.37,1520,7560
7657,7137900410,20150429T000000,190000.0,3,1.0,950,7610,1.0,0,0,3,7,950,0,1983,0,98092,47.3188,-122.17399999999999,1360,7938
4128,2887950110,20141106T000000,245000.0,3,2.5,1820,6785,1.0,0,0,3,7,1420,400,1994,0,98092,47.3201,-122.177,1710,6055
7566,3886902950,20140911T000000,860000.0,4,3.5,3380,8098,1.0,0,1,5,9,1690,1690,1952,0,98033,47.6839,-122.19,1890,8400
4372,3384300100,20141226T000000,160134.0,3,1.5,1190,10116,1.0,0,0,3,7,1190,0,1968,0,98042,47.385,-122.085,1190,9905
16075,9268200285,20140703T000000,370000.0,2,1.0,860,5040,1.0,0,0,3,7,860,0,1956,0,98117,47.6977,-122.365,1570,5040
9789,2424059139,20150206T000000,900000.0,3,3.25,3870,33980,2.0,0,0,3,10,3150,720,1991,0,98006,47.5589,-122.117,3590,10750
4319,565300110,20141216T000000,432500.0,3,2.5,2390,6435,1.0,0,0,3,8,1600,790,1978,0,98034,47.726000000000006,-122.194,2020,7300
12989,8029500450,20140529T000000,300000.0,3,2.5,2080,9827,2.0,0,0,3,8,2080,0,1989,0,98023,47.3058,-122.39399999999999,2660,9861
15730,3782760280,20141002T000000,366000.0,3,2.5,1790,4065,2.0,0,0,3,8,1790,0,2009,0,98019,47.7344,-121.965,2480,4252
10994,7309100270,20140626T000000,580000.0,4,1.75,1720,6975,1.0,0,0,3,8,1420,300,1975,0,98052,47.6506,-122.12100000000001,2210,7875
15457,567000380,20150302T000000,365000.0,2,1.5,820,1270,2.0,0,0,3,7,820,0,2009,0,98144,47.5925,-122.295,1130,1201
14025,7852040210,20140617T000000,449950.0,4,2.5,2470,3811,2.0,0,0,3,8,2470,0,1999,0,98065,47.5362,-121.87700000000001,2400,4266
104,6197800045,20140924T000000,290000.0,3,1.0,1210,33919,1.0,0,0,3,7,1210,0,1954,0,98058,47.4375,-122.184,1640,14910
